d,L,x,T,w_AA,w_BB,w_AB,U,z,N,beta,x_actual,U_hat,m_AB_hat,m_AB_hat_fixed
1,71,0.1158212233984727,0.0607214541314791,-0.7121615703595205,-0.8321753496067068,0.9326323271143038,-36.12540222289847,2,71,191118.0667827261,0.1126760563380281,-0.5088084820126545,-20.764724090407352,-20.764724090407352
3,31,0.31302166652544,93.70825479156107,-0.1694308429290325,-0.6893077861736638,-0.4541547631272069,-30666.51505174416,6,29791,123.8414582755558,0.3130139975160283,-1.0293885754672272,1237238.796751223,1237238.796751223
2,67,0.2592886844763488,1971.82427930288,0.2025664706472307,-0.5362199432275969,-0.9977609742543244,-3241.4253418219027,4,4489,5.885396101293107,0.2593005123635553,-0.7220818315486529,3900.967358516512,3900.967358516512
3,26,0.0858885943752971,0.0064156317649251,0.0404717992437533,-0.0126686763554553,-0.0563012637121096,1288.8099894030024,6,17576,1808858.012906816,0.0859126081019572,0.07332783280627,-18356.84343824369,-18356.84343824369
1,24,0.0976442260440844,21.484259015496804,-0.1432214020694986,-0.2652023213376557,0.1246916462518061,-2.6943676616938865,2,24,540.1613766373551,0.0833333333333333,-0.1122653192372452,-7.72561289727381,-7.72561289727381
3,14,0.2713073060027658,0.0020900236317363,0.3230443158663052,0.8241183082884418,0.0823546453651893,1887.0794617943448,6,2744,5552552.970993618,0.271137026239067,0.6877111741233035,-3838.762993734029,-3838.762993734029
3,27,0.2913551384364569,686.655983140132,0.5592075339676437,0.4428553767212775,0.5303452326830778,31716.48597445356,6,19683,16.900700220762413,0.2913681857440431,1.611364424856656,1081911.406007106,1081911.406007106
3,30,0.1363533083788655,178789.08765062253,0.1139812401731152,-0.4562405816655257,-0.6099473923103045,-5420.921292673672,6,27000,0.0649086981668696,0.1363703703703703,-0.2007748626916174,12353.717012587003,12353.717012587003
2,91,0.299788265607911,5703.772017526023,0.0150495956966769,0.7303399796648284,-0.795866490913137,-5788.361287847303,4,8281,2.034612689670204,0.2998430141287284,-0.698993030774943,4953.801262055936,4953.801262055936
1,64,0.0908528188906779,0.0202386930776307,-0.9932795335536052,0.6669829596281831,-0.8722481819541956,-62.117513928237805,2,64,573404.956601221,0.09375,-0.9705861551287156,86.41925409417227,86.41925409417227
2,56,0.2420233166613893,103598.0694432488,0.1940770131237406,0.2547329973630452,-0.9696968581993316,-1459.4708196562813,4,3136,0.1120191427138657,0.2420280612244898,-0.4653924807577427,1222.5827454736964,1222.5827454736964
2,30,0.1506493716732399,0.2004665734171,0.8632546378102122,0.0829569590864243,-0.4617631044680002,870.956083218962,4,900,57889.78545414867,0.1511111111111111,0.9677289813544022,-930.0399173932384,-930.0399173932384
1,89,0.1426326383249794,68.79129962115634,-0.9902997629839628,-0.3631663757882017,-0.4225178253988431,-76.83293154432155,2,89,168.69817825443766,0.146067415730337,-0.8632913656665343,-298.70055919359095,-298.70055919359095
1,16,0.3178994931441018,92.00621880703738,-0.240213287068862,-0.9420117863639856,0.8564468094387463,1.3333490641834176,2,16,126.13241883337368,0.3125,0.0833343165114636,1.2385498301289124,1.2385498301289124
1,36,0.3860467847950748,0.0249343952300884,-0.3725562428388751,-0.7670876430187445,0.6389969329140177,-6.832056632737309,2,36,465420.0279877058,0.3888888888888889,-0.1897793509093697,-5.216721576798601,-5.216721576798601
1,18,0.2117553831473602,12.445216781642465,0.0349651363675884,-0.9456397397360168,0.3237363868220964,0.6026408113489186,2,18,932.4841125276638,0.2222222222222222,0.0334800450749399,1.0083614441879034,1.0083614441879034
1,40,0.118486049426649,4.135968825209151,0.9257919192007668,0.3152724077420192,0.416454611124516,31.938303687268167,2,40,2805.864216168847,0.125,0.7984575921817042,-152.33829664007877,-152.33829664007877
2,63,0.1238918114223961,33014.640468307385,0.5431345295672556,-0.6312210873503898,-0.4164488309407195,2512.8623313049884,4,3969,0.3515097169385965,0.1239606953892668,0.6331222805001231,-6745.514926673571,-6745.514926673571
3,94,0.1897936807588229,7834.555358378911,-0.9431081657168492,0.4614148578167902,-0.1382962016530213,-1607214.57932253,6,830584,1.4812540591002354,0.1897941689221078,-1.9350415843822293,-15672408.202101724,-15672408.202101724
3,94,0.4356950097960402,2.6399790207055647,-0.0984219634232577,-0.701523660403053,0.2301129973336133,-159178.71526364947,6,830584,4395.855737801546,0.4356946437687217,-0.1916467392384749,-252628.4981461649,-252628.4981461649
3,54,0.0632108640483038,3207.0546507251875,-0.5702357908283879,0.4006066764501748,0.2399083083418813,-222335.4075927611,6,157464,3.618574732806663,0.06320809835899,-1.4119761189399551,-684688.0973938993,-684688.0973938993
2,64,0.0482901270620322,0.0036274627380364,0.3307309853295508,-0.5127264564117926,0.5197234721565875,2693.819840392248,4,4096,3199196.7289307583,0.04833984375,0.6576708594707636,4409.933517416938,4409.933517416938
3,16,0.4272454804459574,315.98849986957964,-0.6275762655611221,-0.647854664908381,0.2954296714601987,-4242.471945795998,6,4096,36.72591543880258,0.42724609375,-1.0357597523916011,-4544.376923420488,-4544.376923420488
1,29,0.3845728223133273,1.06533315939834,0.5646724842116317,0.3726812410716327,0.7675695462660725,16.36191406775451,2,29,10893.274862859156,0.3793103448275862,0.5642039333708451,53.09620046813517,53.09620046813517
3,62,0.2477830424474431,39967.870214431,0.1318302795598027,0.2374708547730413,-0.8935085673953918,-174794.32858534512,6,238328,0.2903574011720573,0.2477845658084656,-0.7334191894588346,162123.37956542586,162123.37956542586
1,73,0.287856532274243,0.1115015060939527,0.3801859284294901,-0.2569720400795976,0.9388617843379818,29.53802595895485,2,73,104079.01500510458,0.2876712328767123,0.4046304925884226,33.446531960325935,33.446531960325935
3,93,0.4421588105480886,1.337904727375432,0.7815395757764914,-0.7926295619579606,0.9692614865946578,1364427.9738051088,6,804357,8673.98603831061,0.4421593894253422,1.6962965123758589,1399690.8573358366,1399690.8573358366
3,26,0.3392983195095007,39.41245482827701,-0.875882537410694,0.3846102759868983,-0.63376219618905,-34553.369827315284,6,17576,294.4492287122932,0.3393263541192535,-1.965940477202736,89022.6872357,89022.6872357
3,83,0.1181960234272258,721365.578137168,-0.702003299041676,0.493127675825272,-0.2299219428607062,-1006702.926667388,6,571787,0.0160874974874911,0.1181961114890684,-1.7606257691542269,8022538.263513721,8022538.263513721
3,40,0.2382893638286563,0.1307042781042024,0.1274471749114958,0.2298711787065945,-0.4341030602458169,-19187.99295713386,6,64000,88787.96542981052,0.238296875,-0.2998123899552166,31314.67208691697,31314.67208691697
3,66,0.0092814081241806,207108.8845349468,-0.1011655435371265,-0.2317960203641111,0.4319585680753488,-78810.41553839156,6,287496,0.0560331680212689,0.0092801291148398,-0.2741269984222095,-131692.72441983994,-131692.72441983994
3,93,0.2643033536460227,58.42794689063135,-0.5633852220754336,0.1978235414074667,0.262937238853586,-456168.6577111369,6,804357,198.6201388792093,0.2643030395707378,-0.567122133220867,-1023444.173402878,-1023444.173402878
3,42,0.0462456710199908,4.945974765577545,-0.7973533659359293,0.454097341123032,0.3187973610171357,-154924.8835190364,6,74088,2346.345761125035,0.046242306446388,-2.091092802060204,-315894.47337797494,-315894.47337797494
1,36,0.0511199669242082,0.0154905192666184,-0.1105724990269405,0.6884046689384038,0.5335609868339073,-1.648574151140744,2,36,749165.7785063806,0.0555555555555555,-0.0457937264205762,-6.468106469450548,-6.468106469450548
1,30,0.1430894536127139,62.767773304793366,0.0584616268595905,-0.6875437321284938,-0.9219830139950564,-6.089708321049458,2,30,184.8873444895333,0.1333333333333333,-0.2029902773683152,9.957663367809152,9.957663367809152
1,10,0.1335953487030374,0.472675293117379,-0.1741430548533149,0.9551407686958864,-0.8574631714739751,-3.1080707817744697,2,10,24551.668121486546,0.1,-0.3108070781774469,2.441465397143525,2.441465397143525
2,68,0.0779433871035308,306.3082106689954,0.3493244174824428,-0.6061515004156357,0.243618598626889,2890.019693117454,4,4624,37.88656823954644,0.0778546712802768,0.625004258892183,7766.720961483119,7766.720961483119
3,74,0.3869471668242699,110.78967385904184,-0.9217995128563888,-0.5236371457632132,0.6698446125094084,-187838.05522893832,6,405224,104.74773073715616,0.3869464789844629,-0.4635412888400941,-134884.92792117092,-134884.92792117092
1,66,0.1799454618815346,28.07054017434348,0.3473402992178445,0.1632411855224504,-0.0625675335475042,13.722896785391832,2,66,413.4215748527426,0.1818181818181818,0.2079226785665429,-42.185558999805096,-42.185558999805096
1,53,0.2356509453808449,0.3293266294877321,0.375243698092025,0.6955466132443409,0.5876356235178473,24.33678202784404,2,53,35238.4711309128,0.2264150943396226,0.4591845665630951,457.2894902807434,457.2894902807434
3,61,0.4569246380046634,0.4911412833922091,0.2810514000598789,-0.4045947278670112,0.290345205469807,96583.75555739288,6,226981,23628.57148902493,0.4569237072706526,0.4255147151408835,274294.8738553344,274294.8738553344
1,81,0.0024962299298619,0.3130510989609635,-0.0147239880169953,-0.4803518114831928,-0.0968325417149185,-1.192643029376625,2,81,37070.51968308651,0.0,-0.0147239880169953,-7.816039566985377,-7.816039566985377
3,30,0.0974400590413658,44.40322213723156,0.534929057416929,0.6211323468037382,-0.4498833359492771,28666.70061033916,6,27000,261.3541623168297,0.0974444444444444,1.0617296522347837,-27886.6418413576,-27886.6418413576
3,82,0.1286739159792063,4240.472958557418,0.5822827541029845,-0.0821065057943759,0.2163613093837408,809231.9915505812,6,551368,2.736715229471053,0.128674496887741,1.4676803723657903,-23993682.96938823,-23993682.96938823
3,40,0.2475818797420063,87090.46083932437,-0.0415889394433104,0.5911699399858603,0.8932194258284076,66252.78859871873,6,64000,0.1332518718353619,0.247578125,1.0351998218549805,107130.24675241452,107130.24675241452
2,10,0.1153090036379591,180.8185831404154,0.966491865264085,0.991795235176361,-0.5387813234670555,124.08991194492344,4,100,64.18016734946086,0.12,1.2408991194492345,-80.47226679202684,-80.47226679202684
3,72,0.1403235733803968,687.8146215816008,-0.4638795700514015,-0.1466376331817054,-0.8956143336688198,-629552.9305660962,6,373248,16.872230629757663,0.1403222522290809,-1.6866880212783355,1066393.76615718,1066393.76615718
2,55,0.1295601613625713,373.2638186899046,-0.094569503774851,0.3814580570918302,0.8474932413385463,382.5797899088478,4,3025,31.09052189032361,0.1295867768595041,0.1264726578211067,543.4928170594872,543.4928170594872
1,29,0.0794923000153767,13.39963504683708,-0.8861980265449685,-0.5650143939646606,-0.2524592034855417,-23.63679915858456,2,29,866.0658954725457,0.0689655172413793,-0.8150620399511916,-48.13039372876123,-48.13039372876123
3,84,0.4151182061057398,20781.677331965595,-0.7154455969188704,-0.1550767253945579,-0.6695432281204972,-1061077.0746114503,6,592704,0.5584230156433975,0.4151178328474247,-1.7902309999788264,4529051.838594301,4529051.838594301
3,14,0.398668662476598,0.022675780957941,0.2373489881700374,-0.1866358581560909,-0.5142760897349181,-2230.3214316528856,6,2744,511778.0484548309,0.3986880466472303,-0.8127993555586318,4133.416215543325,4133.416215543325
3,55,0.0577208003408477,16.656131555926823,-0.9528249085288808,0.541426656855631,-0.224648735793342,-433566.97196955874,6,166375,696.7384285407386,0.0577190082644628,-2.605962265782472,22879857.328213915,22879857.328213915
3,86,0.4638378698164174,0.8734171417993907,0.0556014963171327,-0.6118846524211803,0.2814636385672058,19083.80189367768,6,636056,13286.855009435718,0.4638380897279485,0.0300033360170766,34103.62044332912,34103.62044332912
1,61,0.0282128650598083,10.731164011792664,0.0229027428260908,0.8512945818583109,0.0445710188369763,1.4837404164350831,2,61,1081.4266665844789,0.0327868852459016,0.0243236133841816,-3.6524237443290266,-3.6524237443290266
1,10,0.2466705904636363,18.04437486965971,-0.0398010576692289,0.7691495984228269,0.7947493652407274,2.5102880157224257,2,10,643.134883290258,0.2,0.2510288015722425,5.553213777535475,5.553213777535475
1,64,0.1675833111693626,415044.5643368175,0.8067734985740675,-0.9569938293700856,0.7667443486031009,47.573308475615214,2,64,0.0279607731868199,0.171875,0.7433329449314877,55.91189653758806,55.91189653758806
2,73,0.400503767232141,0.0018162879243415,0.4317410157067916,0.4376954280584344,-0.1030050026976601,1011.4610514940484,4,5329,6389387.260861558,0.4004503659223118,0.1898031622244414,-1879.3921377642864,-1879.3921377642864
1,59,0.1879713705154876,35.01204841964367,0.9345585288678842,0.6229218087155066,-0.8934063103819903,21.616258764249203,2,59,331.456382864284,0.1864406779661017,0.3663772671906644,-12.403101196621554,-12.403101196621554
3,58,0.0261419539721407,1992.5444103237808,-0.4066942485075,0.8512266372370891,0.3958946516486701,-213667.5000788706,6,195112,5.8241948664815455,0.0261439583418754,-1.0951017880954046,-1230595.3874132673,-1230595.3874132673
1,97,0.0011277893017841,0.0402621678962336,-0.5105996755718802,-0.1009734670374826,-0.7636079093567376,-49.52816853047239,2,97,288235.0239001877,0.0,-0.5105996755718804,107.067025454648,107.067025454648
1,15,0.1676950263128243,5.899436119700491,0.6896560878821631,0.7392970887257639,-0.3411539265493502,4.159981231643369,2,15,1967.131551283487,0.2,0.2773320821095579,-3.278038001841325,-3.278038001841325
2,68,0.4234633829941705,698583.907504839,-0.8416723298362596,0.910895475701953,0.3390920744679857,448.3798910004484,4,4624,0.0166121303413561,0.4234429065743945,0.0969679695070173,1473.26022056378,1473.26022056378
1,59,0.0518775769224293,313092.3302647636,-0.2087376543793777,0.8853843336441487,-0.2084859552908147,-12.258777120731311,2,59,0.0370656378456496,0.0508474576271186,-0.2077758834022256,22.13874727472786,22.13874727472786
1,58,0.2895815196526071,56.5095018432912,0.6667768526675633,-0.1732061037487764,-0.9066656986357248,-7.901256101661833,2,58,205.3631079252206,0.293103448275862,-0.1362285534769281,7.214723924943248,7.214723924943248
1,51,0.1359616954678597,0.004229584979132,-0.799969165162502,-0.1746154122105754,0.9055264765342734,-25.23795438284857,2,51,2743760.199428797,0.1372549019607843,-0.4948618506440896,-17.60732889167413,-17.60732889167413
3,57,0.4803359529998949,0.6657245954975061,-0.2315538474207583,0.6190845101717388,0.4525816089160057,169816.42302644774,6,185193,17432.083784093473,0.4803367297900028,0.9169699882093152,656125.2388110175,656125.2388110175
3,54,0.333327288736185,0.0061908884693096,-0.5419675205466561,0.0277292600459799,-0.1656350090398617,-147304.8830442939,6,157464,1874523.66221329,0.3333269826754051,-0.9354829233621266,-1610157.3134069776,-1610157.3134069776
3,100,0.2349182693412772,335.4906912841106,0.9630360565305712,0.3921987071247765,-0.0433697054430886,1707908.880928483,6,1000000,34.591025108403336,0.234918,1.707908880928483,-2368844.6357414788,-2368844.6357414788
2,23,0.4825009856739679,648.0955822245711,0.3331385576595858,0.4212905828675231,-0.2483223282155955,-75.73888579497071,4,529,17.90625834234283,0.4820415879017013,-0.1431736971549541,122.2791956488485,122.2791956488485
2,80,0.2141382207983878,2700.2289666851684,-0.4572257911611386,-0.1104349166082656,0.0875743618960991,-3618.293355822156,4,6400,4.297771436801765,0.2140625,-0.5653583368472119,-9740.122352722155,-9740.122352722155
1,55,0.2065700822801962,0.0028395040531792,0.2208338663727804,0.947954434560857,-0.8891045697616042,-7.851476399991331,2,55,4086969.663892879,0.2,-0.1427541163634787,5.577021728751693,5.577021728751693
2,61,0.4585874334903818,500.61816916414335,-0.8788762852050742,0.9356522467737568,-0.5910598349445984,-3490.08094982092,4,3721,23.18127395420043,0.458478903520559,-0.9379416688580812,5634.029138107687,5634.029138107687
1,34,0.3163210704380311,222.04413992480227,-0.2287121108121048,0.0557928321550373,-0.2007816644032314,-6.815232597269765,2,34,52.26423417332433,0.3235294117647059,-0.2004480175667577,58.41889346288448,58.41889346288448
2,9,0.1995282318125862,32128.5733330648,0.7817296639878244,-0.0038616858643867,-0.2293051432850761,68.23954719267407,4,81,0.3612039291486723,0.1975308641975308,0.8424635455885687,-108.3503800332197,-108.3503800332197
3,93,0.2065709153394678,0.7142778250474994,0.1504965556520421,-0.7196006199407505,0.098842737987624,232106.97552259848,6,804357,16247.13314468713,0.2065712115391548,0.2885621378599284,605399.6593748921,605399.6593748921
1,84,0.1736239855765317,1.8405432385554803,-0.3864471792127317,-0.5028876946556615,0.248514458343926,-26.4528165094864,2,84,6305.18570971048,0.1785714285714285,-0.3149144822557905,-37.57394207567592,-37.57394207567592
