d, L, x, T, w_AA, w_BB, w_AB, U
1.0, 94.0, 0.3651349619881839, 17478.76750653574, 0.5464295709577383, -0.23716509555824983, 0.3178722399602627, 31.63438870733759
2.0, 37.0, 0.19171281404303825, 0.002482488801505948, -0.4234495274769281, -0.10386907802829914, 0.43147825887266666, -638.8518409159088
3.0, 8.0, 0.2708895372111722, 463463.77165651077, 0.25236823391495955, -0.6673917420316915, -0.7932337425105136, -344.2501174530325
2.0, 66.0, 0.2213602351696236, 0.011471551893019537, -0.26404790656141586, 0.24217612456004467, 0.5163721864709063, -368.0317897028669
3.0, 23.0, 0.04741285352601371, 0.4623573476814633, 0.3553971342243656, -0.5205175548608219, 0.1328591847341607, 12116.226823673622
3.0, 68.0, 0.21843115198106638, 0.014670848230329941, 0.9435893940522435, 0.15570920440494707, -0.6926704661070837, 326628.36070798873
2.0, 16.0, 0.3255747591214387, 0.04244484941419032, -0.736532871160835, -0.40459470508112494, 0.37759781857861596, -196.42735679090148
3.0, 17.0, 0.328456576733071, 3.004753476959479, 0.9997964806539297, 0.3621911919507601, 0.31388554280906855, 8739.077640227057
3.0, 7.0, 0.2803474879753975, 195242.51047747218, 0.4671357776754046, -0.6759575080577003, 0.49997434084840897, 406.6581123892003
3.0, 94.0, 0.1918807976324985, 0.001141575813574103, -0.8502553988815227, 0.7736878227601174, -0.5505171302602294, -1738589.899831617
2.0, 86.0, 0.24453076472973606, 0.19310387284598085, 0.5326340765526829, -0.8044757281880859, 0.44076102890155133, 5066.185364254192
1.0, 18.0, 0.028341290814652975, 7555.831040133514, 0.21839759936794478, 0.11882311709724092, 0.19059882158747676, 3.87555923306207
3.0, 8.0, 0.4188402969400897, 17.909461203071384, 0.15785375897596632, -0.8023402699002415, 0.46710766641874035, 11.092789719042358
1.0, 70.0, 0.31294474354321467, 31.151364620765296, -0.7216079557101087, -0.23117235526325342, 0.4018267009716008, -28.146613346435974
3.0, 26.0, 0.13021212882975247, 0.023263130203126512, 0.18728440579143202, 0.08073190038656919, 0.8669596717978896, 15410.707920838026
2.0, 20.0, 0.1882483886906262, 0.0033831763691211164, 0.4927949969312284, -0.07832350894541085, 0.003357134553813701, 252.18610385608815
3.0, 56.0, 0.007971216953439775, 7333.352036554289, 0.03941181532099147, -0.36278922809586733, 0.6818219945237374, 26063.30230985094
3.0, 22.0, 0.21108031584513953, 0.009545758144686205, -0.16392792550999635, -0.8453848742588235, -0.9653304761382244, -15284.675079781598
3.0, 19.0, 0.35759391189748585, 0.007224759973421716, -0.3047257145725808, 0.907142317686253, 0.19171598143614776, 1342.3536443546468
2.0, 84.0, 0.251343892211624, 0.09775607207808087, 0.1120714988800724, -0.3235586868249276, 0.6612797110206026, 2631.0959634693454
3.0, 75.0, 0.0023537490321454135, 27.757501219637987, 0.6938619172118807, -0.6019554581041346, -0.7576347889922532, 869529.5687502426
2.0, 91.0, 0.2700190614126054, 0.0010295509503369146, 0.4974492084581781, -0.31351019192421226, -0.4693034790360844, 267.57870359640924
3.0, 66.0, 0.20622041979981398, 0.008992646054293738, -0.864903235360521, 0.4344729517612451, 0.8553124085097141, -240456.77650466733
2.0, 9.0, 0.05157271074722286, 2214.4899209902055, -0.5286459406691955, -0.5383232199666561, 0.5763803263781213, -72.27242571687067
3.0, 85.0, 0.382346687512209, 142852.54695690304, 0.4621631258582468, 0.44713544740070477, -0.5549841676088623, -37213.29152741689
2.0, 13.0, 0.4183881019090463, 0.0036808617566074222, 0.3577197236008953, -0.7622805706171978, -0.6563389572422642, -139.61559691705153
2.0, 29.0, 0.17151584597321112, 0.006065187846318331, 0.6174018889166311, -0.1834583507890839, -0.5434159117845727, 406.59513910054875
1.0, 86.0, 0.2126971530743751, 789728.9362742188, -0.9768222499465928, -0.643948491191789, -0.8082593677203891, -77.95438774222315
2.0, 95.0, 0.38386603192105473, 0.0013301611165361556, -0.03628434615739562, -0.569225247372424, -0.25375569833803535, -4005.2548923724407
3.0, 39.0, 0.3020399368467592, 0.11087740957901512, -0.09208759849138204, 0.7336819903852863, 0.7303867841245502, 52749.41118421386
1.0, 21.0, 0.44485402682135977, 1084.0564969313564, 0.8813505678282956, -0.30254388446636327, -0.8756048295609655, -8.455497786683255
2.0, 63.0, 0.4160947031239282, 153302.9518832648, 0.9246286322737016, 0.4027330147254493, -0.2110593913776706, 2202.350300819299
1.0, 50.0, 0.29194836124031, 1.1502891103272084, 0.1025331984261284, -0.4906565678531767, 0.2617061392526985, 0.7916099138509742
3.0, 84.0, 0.10889111084728814, 0.010462748795077501, -0.07944239999623925, 0.7197328787980601, 0.3189382662174527, 13060.98918131247
3.0, 21.0, 0.28429738885355477, 0.004823909689291938, -0.6509558218293552, 0.8169079252499136, 0.9245705870107073, -134.54930631124972
2.0, 53.0, 0.07294894968002158, 8.284913015344369, -0.29884589691395114, 0.6031100667410654, -0.6090648219580366, -1912.905096807035
3.0, 90.0, 0.1333655686167982, 0.24428430603079734, 0.3365682561383605, -0.11724656263999589, 0.7528327979789258, 927999.5069242984
3.0, 16.0, 0.38311287448575837, 0.025541450795401936, 0.6947360091032788, -0.03897610297459608, -0.4082557881271447, -454.87592986162423
2.0, 36.0, 0.0811539364588395, 11.547123877929707, -0.34305861231676293, 0.9408905474496243, 0.8222825755102787, -498.57404715802056
3.0, 96.0, 0.39440715856058733, 591949.5926792623, 0.30808466850312843, -0.2756692049455549, 0.7278061466423349, 1109048.567406614
3.0, 31.0, 0.4369212519364754, 27.293317535225572, 0.8869320208284088, 0.18444283530049277, -0.5296619241685112, -6240.828403262102
3.0, 90.0, 0.4205827960174754, 0.0015025031571645365, -0.5670275508502367, -0.07877735654894025, 0.3175104366663919, -139757.29589627
3.0, 58.0, 0.23408315925525114, 12037.142249187136, -0.16175124812586605, -0.2961386224845519, -0.45139502102221196, -159909.5362720748
1.0, 16.0, 0.24775886695683313, 15048.776224650503, -0.5560917070602029, -0.8924845176088083, -0.047243358063196794, -5.556994890176501
3.0, 91.0, 0.08417143151978734, 6.290744216436928, -0.9363578517596998, -0.37337462168756663, -0.31372424302864377, -1891115.7140064077
2.0, 88.0, 0.12434971900008995, 1794.4746473004523, -0.6582447459780683, 0.05579462756214437, -0.4892819829523045, -9481.258716823328
2.0, 23.0, 0.10879799508122168, 22318.504060679934, -0.560446797254393, 0.417872284542703, 0.07979514147204103, -447.9688155806004
3.0, 58.0, 0.30823044228758134, 1103.8615623711478, -0.6020719665383305, 0.1490135500831129, -0.8268789576184492, -367468.9673990923
1.0, 6.0, 0.32687408058275697, 0.41909245766082864, 0.32351912622509316, 0.47944396956946944, 0.4735605509061729, 2.3971224500570942
1.0, 75.0, 0.18637649953080565, 0.0018729251610480765, -0.9949049280228637, -0.19998265675343618, -0.5056608567003216, -62.17564144823689
2.0, 91.0, 0.21139138315075628, 1.361413536125501, -0.5949953844484306, -0.13486267409385677, 0.6875221050253781, -4462.05227763319
2.0, 91.0, 0.48289565744151375, 1929.172269407394, -0.27467066520071803, -0.08859512718296614, -0.09863250262220147, -2408.658527754366
2.0, 39.0, 0.45177153166094075, 856540.70332908, 0.6240511748295194, -0.6280073756587286, 0.050959359946304295, 258.0617507328685
1.0, 91.0, 0.02776706896075548, 172.80568873552, 0.5971399823912795, 0.817535936444499, 0.6917048269732651, 54.90750258525299
3.0, 50.0, 0.059719275989828624, 42.948504913005735, 0.8229175141159537, -0.7996951334651656, -0.4713588598620857, 251675.46467146394
1.0, 17.0, 0.2887886300987978, 269.4260877911474, -0.18830159191798934, 0.2349516767618307, 0.9273396402637215, 3.437140808763833
3.0, 13.0, 0.19941916152212297, 16925.83812012492, 0.06759287905500755, 0.23049214886513436, -0.3487703831850475, -415.5284702015022
3.0, 34.0, 0.04260933663367178, 1.832799608341936, -0.7710650265403172, 0.5933977926395473, -0.7117759860579322, -90167.73941803903
2.0, 80.0, 0.03139559152105581, 108450.69867574619, -0.8555151151674167, -0.7475012609593457, -0.8971476512936345, -10981.66672763815
2.0, 98.0, 0.27880082000570616, 0.289457731401708, 0.6008621486948442, -0.06167578529482309, 0.49699244431676903, 9250.512741366914
3.0, 87.0, 0.3868403884673064, 33.327489889258636, -0.9667913988402197, 0.20055543221226135, 0.8392098563091313, 69345.58453800438
3.0, 67.0, 0.3764257591158744, 0.02067870632521402, 0.5914713256611226, 0.4407961253630104, 0.9028111348973482, 645704.3334973628
1.0, 84.0, 0.3970443713121389, 660697.8636659915, 0.03493960882042457, 0.41954226840395803, 0.2850896173080404, 18.13775588061367
3.0, 60.0, 0.2687277710612209, 0.0025353303108902768, 0.22915320833678998, -0.8382307361023009, -0.26086034885923515, -26300.806532924886
3.0, 46.0, 0.2387888641733132, 41.382610076816285, -0.19712381027340364, 0.6385086409378633, 0.9416101563786357, 65137.08719251253
1.0, 36.0, 0.39517680596035876, 7628.739003212589, 0.20704726479018642, 0.3524535459948839, 0.918393316873078, 20.87955439045779
3.0, 25.0, 0.4049388934203817, 232335.8896454995, 0.5465516956776275, 0.04629893167242094, -0.9844985545347784, -12969.93687119181
2.0, 42.0, 0.10083384908020554, 0.004804204605466029, -0.5532644109011555, -0.5566156987146731, 0.6007659270419352, -1518.5064972889131
2.0, 43.0, 0.047021658900253005, 15.229144719604456, 0.9478824999307904, -0.37343748825490564, 0.5667079307090652, 3347.5865863732697
2.0, 86.0, 0.07734255066029316, 348980.99056289555, -0.3944250629345021, 0.8366759855433927, -0.535852479336153, -6024.406050733393
2.0, 33.0, 0.4545505156797278, 2.6093091681374854, -0.07775047935237911, 0.8030556578158716, -0.7578394649974385, -971.5104540130702
1.0, 27.0, 0.29767693270437123, 4055.4747575344836, -0.8630184948949349, 0.5279742784787338, 0.961267232760775, -2.7841255581247393
2.0, 44.0, 0.2661960296158329, 0.0459403987269936, 0.24801398516412387, -0.012416040337158929, 0.6456451112853197, 1162.900530178711
1.0, 41.0, 0.11947055514860555, 0.12007393570572791, -0.5167656139873631, 0.23886143445759656, -0.21055005448314468, -18.053593663532645
2.0, 62.0, 0.28542611280485625, 0.06544415581925692, -0.03269529042621744, 0.5906899242084851, -0.7319959955768904, -2688.9934438057535
2.0, 97.0, 0.4001567028209688, 93005.59341857315, 0.24487824240642286, -0.524351347613252, -0.7019603375146732, -6313.76618511012
1.0, 25.0, 0.04005566967529173, 1458.035381897337, 0.322275655875782, -0.8948256596601918, -0.6339983894065477, 6.1443433063298905
3.0, 42.0, 0.12634195950587995, 16754.367493094825, -0.5549827032090366, 0.2636798717581246, -0.1893315769698234, -102503.91289165945
3.0, 29.0, 0.3236677023909228, 0.11732439338472885, -0.5099008592219882, 0.5595201246967618, 0.188204231738186, -8129.306280556096
2.0, 78.0, 0.4135411206179448, 0.26890243639295974, -0.40343675932397804, -0.07361879925924386, 0.13271125008672535, -1864.1501050694374
2.0, 22.0, 0.44530173472452605, 572.2574307227069, 0.5413513633399225, 0.17041214593767484, 0.10679385055142188, 197.5516597623497
2.0, 20.0, 0.3312242611348375, 5091.049159062109, -0.9068136582944919, -0.847724938176599, -0.4191220521460146, -565.4745579685365
3.0, 44.0, 0.4593147510080085, 17683.566217560554, 0.4706480930088315, 0.8596886359582385, -0.9286645219235743, -60043.361313495436
2.0, 6.0, 0.479420114611334, 136845.72035471027, -0.6312450191293804, -0.5892963397780577, -0.5415742198236682, -41.45757831997865
2.0, 45.0, 0.2284540018403438, 2240.6872027943045, -0.49697859835736, 0.7945016383181565, -0.2501078291056251, -1448.7800230795638
2.0, 64.0, 0.4414676684923685, 0.06138434476721048, -0.7176691073900261, -0.7276889348077336, -0.19454692271534757, -4615.477584624367
3.0, 43.0, 0.3435971669405845, 17.99232142449752, 0.8131636941168634, -0.8309500160310379, 0.04245370354969347, 64661.23387574255
2.0, 83.0, 0.16002347176006732, 364365.5584606846, 0.4845199632525423, -0.8396005739295047, -0.19996371617242903, 3674.115236213917
3.0, 39.0, 0.171737434868463, 4.215196755360548, 0.30366318052676067, 0.7054989307833011, 0.14987525065511798, 47109.68566909613
2.0, 71.0, 0.36618350653563203, 1924.6865783501155, 0.16661044330150632, -0.3769426078279352, -0.8990048303311471, -5071.475458589243
3.0, 30.0, 0.12312796778185958, 25.63540145819706, -0.9143264453823299, -0.10643724127987775, 0.9576095930580542, -46572.62986192187
1.0, 57.0, 0.17737957269086901, 48839.717791758354, -0.9411683121658627, 0.6970230321131743, 0.15621117306735277, -32.996540829038764
2.0, 41.0, 0.06352410015604792, 190698.48745078724, -0.8898294667995159, -0.5351394269377239, 0.6876726658711836, -2363.946184760157
3.0, 6.0, 0.2462018413611452, 5072.541514724849, -0.7121528446153957, 0.2578120317930981, -0.256515198048761, -314.42928171792397
1.0, 86.0, 0.2516933165880979, 2.0789870174520306, -0.3161901958230786, -0.5359584930602581, 0.6240577824708378, -13.037993597834335
2.0, 43.0, 0.42207870270064174, 0.023571588424261773, -0.2456207157108432, -0.3346881678962317, -0.37225288146884683, -1240.9678556808074
1.0, 18.0, 0.1483106146945961, 902.4716405825246, -0.6474298734103481, -0.8388427693606622, 0.256397572016418, -8.229541005444514
2.0, 55.0, 0.3181478194240283, 642.6983583592217, 0.17500674830227192, -0.9004248712626042, 0.9249993426967149, 1046.815660647458
1.0, 49.0, 0.14706783166929427, 0.3685627033586788, 0.12720958286705453, -0.11195018035646886, -0.035775569060671586, 3.9949000624498696
2.0, 11.0, 0.07664553924283524, 182905.0470997568, 0.9724525170742411, 0.69783713041471, 0.6410058881875729, 223.82627682492665
2.0, 60.0, 0.36497027714893004, 129689.09092882075, 0.048120694499706795, 0.8316240544805791, -0.23377927165491408, 148.1038558471046
1.0, 34.0, 0.3980435347625216, 7867.393026103304, 0.41353753486783695, -0.5507420335346183, -0.05281588980425034, 0.8356173415724409
1.0, 95.0, 0.40765064733932876, 11148.642473921422, 0.2135531187860653, -0.05525426735203243, -0.310131302228438, -9.056498740882038
3.0, 86.0, 0.4417855322516002, 0.0016811041136491575, -0.5492036486905463, 0.537504215294802, -0.40350467995517647, -506332.1311675455
1.0, 73.0, 0.36455802752400857, 3.0755473546017407, -0.42646966961370336, -0.7856899057826443, 0.3799701198609391, -21.837708510107372
3.0, 15.0, 0.48452352525612324, 9616.417086609681, 0.07311318556856028, 0.7581426966089977, -0.17208399842468713, 838.5077902117687
1.0, 37.0, 0.362203762160114, 0.0012669624047434945, -0.24275716341688414, 0.8887922021953367, -0.03940785909257438, -1.882172005099268
1.0, 29.0, 0.17587170078273467, 5.814086281073821, -0.1337231473050513, 0.014197059809688328, -0.037787286494527006, -3.0279421659325036
2.0, 30.0, 0.3964213645805193, 2586.2704614033714, -0.6446582680845476, -0.17450928338396765, 0.7908508308885556, -226.25312081477912
2.0, 100.0, 0.349225698395966, 1.3380613741995528, 0.4766355662972006, 0.29066455113718837, -0.7330658383224071, -4497.601600539329
3.0, 95.0, 0.33972903350857736, 29709.397214672128, -0.1738057767114931, 0.32629644266886415, -0.6289873096295098, -823914.5536543127
1.0, 78.0, 0.3208178738426634, 164182.32410978, 0.011400701383558864, -0.5854202086684388, -0.0015249092142890497, -5.141120308934093
2.0, 28.0, 0.24785165838005302, 10011.057458003343, -0.7074026675881333, 0.446349293657039, 0.11200963935397379, -524.8412517494767
1.0, 79.0, 0.04684321286884369, 0.07285348404398574, -0.37054408301056707, -0.016168924336208423, 0.6292099966193712, -23.736398541359375
2.0, 26.0, 0.4008177922105812, 0.06886248374118457, -0.512684811821037, 0.10401043819809841, 0.43866840959262454, -116.1290770282963
2.0, 48.0, 0.0676435560509514, 7.847107850002661, 0.6124315629124193, 0.847711994235328, 0.16191923451969092, 2550.171496846806
3.0, 9.0, 0.0907226955882125, 0.01291668481741407, 0.26997029232677705, 0.3807004625618946, 0.8451927191396238, 741.4492154105427
1.0, 45.0, 0.21634131000214774, 29883.85592252016, -0.26004076716204527, 0.8165808523437785, -0.4608501333822217, -12.984532584937082
2.0, 6.0, 0.08123099434008002, 8680.018785396074, -0.41906216941775853, 0.9227235560173961, -0.8033873312484114, -34.68612507464824
3.0, 32.0, 0.22160914397367226, 0.01330054295435447, -0.9936426452749638, -0.31800751320808085, -0.49454340099633876, -77671.16649797847
3.0, 77.0, 0.2456838003353468, 0.13738986634952544, -0.06118492911537898, 0.5248724970451906, 0.6159896591696343, 307884.7697573509
2.0, 87.0, 0.22557518902071044, 180100.20547306928, 0.9217876222567796, 0.039170386998786055, -0.5289616608594523, 5579.996232227263
1.0, 89.0, 0.01719867251195878, 0.022273160423193716, -0.07815971169740132, -0.7872591543643441, -0.7454730244137122, -9.625467591933962
1.0, 96.0, 0.1747943787189063, 0.004990743704735119, 0.8433438845950727, -0.8483496061594966, -0.7025102777066168, 30.50353336201831
3.0, 25.0, 0.20404076282687333, 135.02663759864822, 0.5616650664206999, 0.23315178157115946, 0.9997884087839493, 29749.924844185487
3.0, 46.0, 0.3206554396191029, 7789.471296008732, 0.0458003349062206, 0.16438375468698885, 0.6576721418821982, 94196.67118789865
1.0, 96.0, 0.3786890045385858, 401.2913547645428, -0.7375368684894701, -0.5262336831135961, 0.33169871400562956, -41.40451896812709
3.0, 29.0, 0.258085951533261, 391237.5183493627, -0.028738594728354716, 0.21126252130585765, -0.1107306500783567, -3234.81178411009
1.0, 8.0, 0.24259266202892238, 1930.1169205296346, 0.5092923660494166, -0.7506643679826801, 0.46590009575418234, 2.7680601604120367
1.0, 94.0, 0.35408232759641656, 0.0016115168111889764, 0.48313310970258416, 0.23077046680496416, 0.2288733797602609, 30.05270734814922
2.0, 39.0, 0.31570432301198836, 0.010505554353008251, -0.9651765130913823, 0.6157080799437433, -0.5704759608922061, -2053.7020717191153
1.0, 5.0, 0.17512730664325, 0.0071337017933776935, 0.3104584203528744, 0.1457375344560179, 0.3469993364794839, 1.625373934017591
2.0, 86.0, 0.37447785553161417, 0.020120968587017722, -0.7100788076449522, 0.828746688553559, -0.6214884837395329, -8015.421016527044
2.0, 35.0, 0.4746074130511058, 199.21610120191903, 0.8063506711662296, -0.14203899228815575, 0.4849265033901087, 989.9111975445198
3.0, 63.0, 0.3105416273651125, 94732.52039853502, 0.21858382532892384, -0.6036912500538283, -0.7527377070290509, -207298.6026740831
1.0, 72.0, 0.2745458259331934, 0.07016221845040034, 0.4083938689899531, -0.031794962632068824, 0.7024408442698769, 27.48043519746575
2.0, 22.0, 0.1756631804667072, 0.033232901948434986, 0.5054510608458287, -0.44650671402505115, 0.16903264411717456, 351.0776916082794
1.0, 70.0, 0.42441351164023844, 0.09326571481462209, 0.5617053503172016, -0.7224446659159727, 0.7894141961257961, 14.801629228273269
2.0, 34.0, 0.4107851750291678, 994238.0601136789, 0.8280159605760762, 0.6464980958587945, 0.034087838885668464, 968.6494365191087
1.0, 70.0, 0.06027017206021834, 4.068572924095534, -0.05422764392956814, 0.10354348072726971, -0.34510323311753277, -6.122939788573487
1.0, 10.0, 0.08506443840058281, 16849.845972215695, 0.246141524225997, 0.24275295533109853, 0.9703744973108621, 3.9098811884297002
1.0, 36.0, 0.1104392686802616, 47099.44216798171, -0.8688156970044567, 0.7552171480888368, 0.441519134768817, -20.982378944905143
3.0, 73.0, 0.3867737271339224, 63.77362655097723, 0.24474071822875687, 0.5230837788658986, 0.22896809691103415, 325259.8509471057
1.0, 60.0, 0.2116090772520517, 30627.446684237133, -0.18307866282966145, -0.8053000586589014, 0.10798045736251316, -7.055411266810502
2.0, 70.0, 0.3239275305179919, 0.00231680616785775, -0.699720481576871, -0.5650828103700207, 0.3566158803678281, -3837.42500910513
2.0, 54.0, 0.14319906980292374, 98.19122262668964, -0.9959776959236069, 0.33168594892185865, -0.39676906628520325, -4797.7771111986085
2.0, 79.0, 0.29743985754210767, 0.16793821708846182, -0.7999487080321488, -0.11816979764624724, -0.7876282771652905, -9487.756949358847
3.0, 57.0, 0.24674187914542522, 8.097970823268035, -0.6902434520226994, 0.6574261005145108, 0.6858929267224971, -70589.11785368923
1.0, 42.0, 0.4229698682394685, 2036.2151017131753, -0.7665944097250212, -0.8447653907613568, -0.6125875694040783, -30.367558402774073
1.0, 24.0, 0.2967284912908087, 27461.82650109544, 0.9488588336907764, -0.3646888028421713, -0.4031011452093023, 5.61408897664187
3.0, 59.0, 0.2240327183122428, 1155.3967547237621, 0.4938292179105832, -0.860016515834189, -0.031891035699406434, 149605.7874886149
2.0, 47.0, 0.3137799243535097, 0.0021837197198458966, -0.8218590834485253, -0.0879366208223793, -0.9923239471714627, -3871.868448123655
2.0, 33.0, 0.2560925330893691, 1225.8451454827339, -0.39168446413693436, -0.9637772110691312, 0.3126320456618541, -718.903404950566
2.0, 75.0, 0.36195404297308753, 1066.8573258940005, -0.5275834538240076, 0.5546617728606178, -0.40770512601848075, -4317.414969269825
1.0, 11.0, 0.01303720452539614, 4858.735006770532, -0.16442638827667921, 0.12067573066884019, -0.08933435546659463, -1.8086902710434714
2.0, 57.0, 0.41969348243433713, 271.0689404557217, 0.4340506191096831, -0.9916839487250124, 0.8504286222657622, 1086.9615216447244
1.0, 73.0, 0.4209581901724012, 2.595287033459328, 0.19886499146824432, -0.8061593993986957, 0.8502350166378385, 4.274054672618174
3.0, 24.0, 0.28130391281570355, 0.019307169364595533, 0.5434865177293864, -0.4403234902394155, -0.190394068425062, 6269.164988638976
2.0, 29.0, 0.4930371157468214, 101.64362961228943, -0.8575667261426676, 0.1424986789273246, -0.8981053799884784, -1259.6390016240427
2.0, 14.0, 0.21199694347786613, 0.5474387574826414, -0.3252582926902572, 0.43854999255070903, -0.1029376103613211, -87.40900406223665
2.0, 5.0, 0.104300719772423, 9856.936741535423, 0.8806309606096578, -0.26278790136024743, -0.02346438590834521, 33.30546709304349
3.0, 34.0, 0.04083603164490601, 0.9587900860237455, -0.34070354976006056, -0.8615686432379372, 0.9358347884652722, -31590.243433047428
3.0, 99.0, 0.04029011856141501, 0.35301692819764124, 0.12864035101020033, 0.7352425534569218, -0.8716843058182513, 151376.0372070108
1.0, 46.0, 0.02882902408751864, 2.7687549147975035, -0.2889076943878228, -0.8015497673206182, -0.7465484285073538, -14.205035410078912
1.0, 54.0, 0.4230892215799116, 2203.871540784905, -0.10839997109318311, 0.9301016805124436, -0.9838070878322367, -33.51763650050421
3.0, 35.0, 0.19622153113383956, 0.03725184552755803, 0.42570692540944033, -0.13221815476245102, -0.18928987793679775, 25659.261891382375
3.0, 29.0, 0.008651512359808211, 2769.347432924507, -0.862571719277176, 0.5107082257717781, 0.48049718276999687, -61445.746976053706
2.0, 72.0, 0.022049333215639177, 43.69111119765208, -0.7156560757895991, 0.11922614238330653, 0.18030734996442987, -7045.471628526921
2.0, 85.0, 0.12305412766113066, 104.45731664103268, 0.1473145780500067, 0.5742769919962951, -0.428724144259061, 254.6283482769911
1.0, 64.0, 0.25642083476490546, 5173.376306638748, -0.32200595216087535, -0.9071459948742266, -0.5239882550023671, -27.82266643667463
3.0, 51.0, 0.27698884338576624, 1.1336877193170378, 0.3254889867682096, 0.5548700478708393, 0.8657101922127566, 221918.11809146294
1.0, 10.0, 0.3489335875216541, 4.53779211714421, 0.1843439415579815, 0.36811716588157206, -0.7773326839586545, -2.8729166341075945
1.0, 37.0, 0.35671873731288495, 0.03144516045958406, -0.4190019381990713, -0.6925634080656657, -0.3594916534912198, -17.069265864186654
